method_code,path_depth,path_length,has_auth,auth_token_length,auth_token_entropy,status_code,is_2xx,is_4xx,is_5xx,response_ms,hour,is_admin_path,is_debug_path,is_auth_endpoint,bola_suspected,payload_length,payload_entropy,has_special_chars,sqli_density,xss_density,cmd_injection_score,path_traversal_score,ssrf_score,mass_assignment_score,prompt_injection_score,query_param_count,query_length,header_count,is_burst_request,user_agent_suspicious,body_json_depth,label_id,label_name
0.0,2.0,12.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,383.579,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
1.0,1.0,10.0,1.0,40.0,3.844,200.0,1.0,0.0,0.0,54.007,18.0,0.0,0.0,1.0,0.0,93.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,1.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,72.771,19.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,1.0,11.0,1.0,125.0,4.145,200.0,1.0,0.0,0.0,26.51,1.0,0.0,0.0,0.0,0.0,271.0,2.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,1.0,0,normal
0.0,3.0,25.0,1.0,64.0,4.2,403.0,0.0,1.0,0.0,69.647,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,2.0,20.0,1.0,43.0,4.15,201.0,1.0,0.0,0.0,14.519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,25.661,14.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,28.428,20.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,4.0,36.0,1.0,159.0,3.952,200.0,1.0,0.0,0.0,21.578,9.0,0.0,0.0,0.0,0.0,218.0,2.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,1.0,0,normal
0.0,2.0,46.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,112.123,1.0,0.0,0.0,0.0,0.0,160.0,4.859,4.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,7.0,0.0,1.0,1.0,5,sql_injection
0.0,2.0,10.0,0.0,0.0,0.0,403.0,0.0,1.0,0.0,45.635,3.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
1.0,3.0,62.0,1.0,40.0,3.5,200.0,1.0,0.0,0.0,89.953,17.0,0.0,0.0,0.0,0.0,93.0,3.2,2.0,0.0,0.0,0.0,0.0,0.973,0.0,0.0,1.0,46.0,7.0,0.0,0.0,1.0,8,ssrf
1.0,2.0,29.0,0.0,40.0,3.8,500.0,0.0,0.0,1.0,218.029,13.0,0.0,0.0,0.0,0.0,217.0,4.047,4.0,0.755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,7.0,0.0,1.0,1.0,5,sql_injection
0.0,3.0,30.0,1.0,119.0,3.625,204.0,1.0,0.0,0.0,6.764,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,0.0,0.0,0.0,0,normal
0.0,2.0,22.0,1.0,0.0,0.0,200.0,1.0,0.0,0.0,6.402,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
0.0,3.0,30.0,1.0,95.0,3.873,200.0,1.0,0.0,0.0,93.02,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,0,normal
0.0,3.0,30.0,1.0,134.0,3.831,200.0,1.0,0.0,0.0,106.144,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,10.0,0.0,0.0,0.0,0,normal
2.0,3.0,33.0,1.0,100.0,4.631,200.0,1.0,0.0,0.0,3.89,11.0,0.0,0.0,1.0,0.0,128.0,3.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0,normal
0.0,2.0,16.0,1.0,99.0,4.695,400.0,0.0,1.0,0.0,313.274,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
1.0,1.0,80.0,1.0,40.0,3.5,400.0,0.0,1.0,0.0,249.196,15.0,0.0,0.0,0.0,0.0,100.0,3.2,1.0,0.0,0.0,0.0,0.0,0.985,0.0,0.0,1.0,57.0,7.0,0.0,0.0,1.0,8,ssrf
0.0,1.0,9.0,1.0,34.0,4.136,200.0,1.0,0.0,0.0,46.88,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
1.0,3.0,21.0,1.0,64.0,4.4,200.0,1.0,0.0,0.0,377.419,3.0,0.0,0.0,0.0,0.0,299.0,3.479,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,9.0,0.0,0.0,2.0,11,mass_assignment
1.0,4.0,40.0,1.0,148.0,3.792,200.0,1.0,0.0,0.0,173.054,10.0,0.0,0.0,0.0,0.0,330.0,3.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0,normal
0.0,3.0,30.0,1.0,137.0,4.137,200.0,1.0,0.0,0.0,49.445,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
0.0,3.0,18.0,1.0,97.0,4.309,200.0,1.0,0.0,0.0,6.623,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
1.0,2.0,24.0,1.0,64.0,4.4,201.0,1.0,0.0,0.0,111.148,18.0,0.0,0.0,0.0,0.0,582.0,4.178,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.0,0.0,0.0,9.0,0.0,0.0,3.0,11,mass_assignment
1.0,4.0,32.0,1.0,80.0,3.907,201.0,1.0,0.0,0.0,17.257,7.0,0.0,0.0,0.0,0.0,214.0,3.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0,normal
0.0,4.0,24.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,35.882,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,normal
1.0,3.0,16.0,1.0,64.0,4.5,500.0,0.0,0.0,1.0,311.056,3.0,0.0,0.0,0.0,0.0,487.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
4.0,3.0,19.0,1.0,64.0,4.4,200.0,1.0,0.0,0.0,69.049,15.0,0.0,0.0,0.0,0.0,565.0,3.538,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.0,0.0,9.0,0.0,0.0,3.0,11,mass_assignment
0.0,3.0,18.0,1.0,168.0,4.588,401.0,0.0,1.0,0.0,91.14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,normal
2.0,4.0,40.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,56.157,6.0,0.0,0.0,0.0,0.0,390.0,2.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0,normal
1.0,2.0,14.0,1.0,155.0,4.357,200.0,1.0,0.0,0.0,188.697,15.0,0.0,0.0,1.0,0.0,466.0,2.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,13.0,0.0,0.0,2.0,0,normal
1.0,1.0,56.0,1.0,40.0,3.8,200.0,1.0,0.0,0.0,60.52,3.0,0.0,0.0,0.0,0.0,131.0,4.076,5.0,0.0,0.813,0.0,0.0,0.0,0.0,0.0,1.0,35.0,8.0,0.0,0.0,2.0,10,xss
0.0,2.0,18.0,1.0,101.0,4.527,204.0,1.0,0.0,0.0,157.393,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,11.0,0.0,0.0,0.0,0,normal
1.0,1.0,5.0,1.0,141.0,4.095,200.0,1.0,0.0,0.0,66.42,15.0,0.0,0.0,0.0,0.0,235.0,2.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0,normal
2.0,2.0,27.0,1.0,64.0,4.4,201.0,1.0,0.0,0.0,17.787,23.0,0.0,0.0,0.0,0.0,538.0,4.366,0.0,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,9.0,0.0,0.0,2.0,11,mass_assignment
0.0,1.0,9.0,1.0,166.0,4.671,200.0,1.0,0.0,0.0,65.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
2.0,1.0,9.0,1.0,70.0,4.103,404.0,0.0,1.0,0.0,185.592,23.0,0.0,0.0,0.0,0.0,167.0,2.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,1.0,0,normal
2.0,3.0,27.0,1.0,78.0,3.833,200.0,1.0,0.0,0.0,131.111,16.0,0.0,0.0,1.0,0.0,490.0,2.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0,normal
1.0,4.0,36.0,1.0,55.0,4.14,200.0,1.0,0.0,0.0,79.572,22.0,0.0,0.0,0.0,0.0,196.0,2.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,2.0,0,normal
0.0,1.0,10.0,1.0,136.0,3.742,201.0,1.0,0.0,0.0,48.609,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0,normal
0.0,1.0,40.0,1.0,40.0,3.5,500.0,0.0,0.0,1.0,303.866,12.0,0.0,0.0,0.0,0.0,41.0,3.2,2.0,0.0,0.0,0.0,0.0,0.962,0.0,0.0,1.0,58.0,7.0,0.0,0.0,1.0,8,ssrf
0.0,4.0,48.0,1.0,0.0,0.0,404.0,0.0,1.0,0.0,84.688,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,1.0,25.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,4.0,94.0,1.0,0.0,0.0,404.0,0.0,1.0,0.0,113.769,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.888,0.0,0.0,0.0,1.0,37.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,3.0,21.0,1.0,120.0,4.385,200.0,1.0,0.0,0.0,170.694,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,10.0,0.0,0.0,0.0,0,normal
0.0,1.0,9.0,1.0,171.0,4.144,200.0,1.0,0.0,0.0,31.267,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0,normal
1.0,2.0,110.0,0.0,40.0,3.5,200.0,1.0,0.0,0.0,185.098,3.0,0.0,0.0,0.0,0.0,229.0,3.2,1.0,0.0,0.0,0.0,0.0,0.906,0.0,0.0,1.0,74.0,7.0,0.0,0.0,1.0,8,ssrf
0.0,1.0,5.0,1.0,114.0,4.579,204.0,1.0,0.0,0.0,57.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
0.0,3.0,13.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,8.916,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
1.0,3.0,33.0,1.0,72.0,3.787,200.0,1.0,0.0,0.0,198.923,23.0,0.0,0.0,0.0,0.0,216.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0,normal
0.0,1.0,87.0,0.0,40.0,3.8,400.0,0.0,1.0,0.0,166.219,7.0,0.0,0.0,0.0,0.0,228.0,4.766,5.0,0.729,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,7.0,0.0,0.0,1.0,5,sql_injection
0.0,1.0,58.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,515.676,14.0,0.0,0.0,0.0,0.0,321.0,4.335,4.0,0.869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,7.0,0.0,0.0,1.0,5,sql_injection
0.0,4.0,32.0,0.0,0.0,0.0,204.0,1.0,0.0,0.0,98.177,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
1.0,3.0,44.0,1.0,40.0,3.8,200.0,1.0,0.0,0.0,86.857,19.0,0.0,0.0,0.0,0.0,396.0,4.102,4.0,0.0,0.829,0.0,0.0,0.0,0.0,0.0,1.0,67.0,8.0,0.0,0.0,2.0,10,xss
0.0,3.0,30.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,67.036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,0,normal
0.0,2.0,22.0,1.0,64.0,4.2,403.0,0.0,1.0,0.0,55.926,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
1.0,1.0,6.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,36.482,6.0,0.0,0.0,0.0,0.0,233.0,2.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0,normal
1.0,1.0,63.0,1.0,40.0,3.5,500.0,0.0,0.0,1.0,346.563,0.0,0.0,0.0,0.0,0.0,256.0,3.2,1.0,0.0,0.0,0.0,0.0,0.824,0.0,0.0,1.0,50.0,7.0,0.0,0.0,1.0,8,ssrf
0.0,2.0,23.0,1.0,64.0,4.2,403.0,0.0,1.0,0.0,34.738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
2.0,3.0,15.0,1.0,64.0,4.4,200.0,1.0,0.0,0.0,28.457,14.0,0.0,0.0,0.0,0.0,534.0,4.496,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.0,0.0,0.0,9.0,0.0,0.0,2.0,11,mass_assignment
0.0,1.0,70.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,90.939,22.0,0.0,0.0,0.0,0.0,75.0,3.7,5.0,0.0,0.0,0.883,0.0,0.0,0.0,0.0,1.0,49.0,6.0,0.0,1.0,1.0,9,command_injection
1.0,2.0,25.0,1.0,64.0,4.5,400.0,0.0,1.0,0.0,1522.066,10.0,0.0,0.0,0.0,0.0,624.0,4.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
3.0,1.0,10.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,31.33,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,normal
2.0,1.0,6.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,111.773,16.0,0.0,0.0,0.0,0.0,383.0,2.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,12.0,0.0,0.0,1.0,0,normal
0.0,3.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,53.081,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
1.0,2.0,22.0,1.0,48.0,3.537,204.0,1.0,0.0,0.0,173.523,21.0,0.0,0.0,0.0,0.0,44.0,2.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0,normal
0.0,2.0,12.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,7.872,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
0.0,1.0,5.0,1.0,101.0,3.859,200.0,1.0,0.0,0.0,48.467,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,41.752,1.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,4.0,20.0,1.0,108.0,3.922,200.0,1.0,0.0,0.0,54.693,14.0,0.0,0.0,0.0,0.0,424.0,3.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0,normal
0.0,2.0,19.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,37.687,5.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
0.0,4.0,24.0,1.0,59.0,4.598,200.0,1.0,0.0,0.0,200.016,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
0.0,3.0,24.0,1.0,159.0,4.696,200.0,1.0,0.0,0.0,137.963,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
0.0,2.0,12.0,1.0,105.0,3.96,200.0,1.0,0.0,0.0,88.522,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
1.0,1.0,8.0,1.0,121.0,4.183,404.0,0.0,1.0,0.0,25.45,20.0,0.0,0.0,1.0,0.0,301.0,3.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,11.0,0.0,0.0,2.0,0,normal
0.0,4.0,98.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,94.563,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.972,0.0,0.0,0.0,1.0,50.0,6.0,0.0,0.0,0.0,7,path_traversal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,23.947,19.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,2.0,34.0,0.0,40.0,3.8,400.0,0.0,1.0,0.0,10.748,18.0,0.0,0.0,0.0,0.0,88.0,3.846,2.0,0.946,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,7.0,0.0,0.0,1.0,5,sql_injection
1.0,1.0,7.0,1.0,90.0,4.404,200.0,1.0,0.0,0.0,166.934,15.0,0.0,0.0,0.0,0.0,466.0,2.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0,normal
4.0,2.0,18.0,1.0,159.0,4.551,200.0,1.0,0.0,0.0,16.178,19.0,0.0,0.0,0.0,0.0,315.0,2.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0,normal
4.0,1.0,8.0,0.0,0.0,0.0,422.0,0.0,1.0,0.0,53.153,8.0,0.0,0.0,1.0,0.0,36.0,2.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,1.0,0,normal
1.0,1.0,9.0,1.0,62.0,4.656,400.0,0.0,1.0,0.0,175.591,6.0,0.0,0.0,0.0,0.0,82.0,2.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,0.0,0.0,2.0,0,normal
0.0,1.0,5.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,195.038,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,0.0,0.0,0.0,0,normal
0.0,1.0,9.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,102.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0,normal
0.0,1.0,8.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,119.287,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,6.0,0.0,0.0,0.0,0,normal
0.0,5.0,40.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,62.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,55.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,2.0,22.0,1.0,127.0,4.692,204.0,1.0,0.0,0.0,29.746,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
0.0,8.0,66.0,0.0,0.0,0.0,400.0,0.0,1.0,0.0,8.117,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.816,0.0,0.0,0.0,1.0,21.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,4.0,36.0,1.0,86.0,4.186,200.0,1.0,0.0,0.0,290.232,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,0,normal
0.0,4.0,36.0,1.0,127.0,3.913,200.0,1.0,0.0,0.0,146.549,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
0.0,2.0,19.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,138.221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
2.0,3.0,17.0,1.0,64.0,4.4,400.0,0.0,1.0,0.0,53.745,2.0,0.0,0.0,0.0,0.0,268.0,4.369,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.0,0.0,0.0,9.0,0.0,0.0,2.0,11,mass_assignment
0.0,2.0,14.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,63.914,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
0.0,2.0,10.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,8.095,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0,normal
1.0,3.0,21.0,1.0,164.0,3.638,422.0,0.0,1.0,0.0,27.839,5.0,0.0,0.0,0.0,0.0,36.0,2.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0,normal
1.0,2.0,86.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,22.238,22.0,0.0,0.0,0.0,0.0,180.0,3.837,3.0,0.0,0.854,0.0,0.0,0.0,0.0,0.0,1.0,69.0,8.0,0.0,0.0,2.0,10,xss
0.0,1.0,5.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,20.026,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,13.0,0.0,0.0,0.0,0,normal
2.0,3.0,21.0,1.0,158.0,3.523,400.0,0.0,1.0,0.0,37.334,7.0,0.0,0.0,0.0,0.0,173.0,3.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0,normal
1.0,4.0,28.0,1.0,166.0,4.618,200.0,1.0,0.0,0.0,56.343,12.0,0.0,0.0,1.0,0.0,190.0,3.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0,normal
0.0,1.0,7.0,1.0,88.0,4.574,422.0,0.0,1.0,0.0,79.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
0.0,2.0,17.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,231.641,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
