method,path_depth,has_auth,status_code,response_ms,hour,is_admin_path,is_debug_path,is_error,bola_suspected,label_id,label_name
3,2,1,200,3.894,9,0,0,0,0,0,normal
0,1,1,200,16.07,2,0,0,0,0,0,normal
0,3,1,200,26.066,16,0,0,0,0,0,normal
4,2,0,200,11.899,6,0,0,0,0,0,normal
1,2,0,200,10.081,4,0,0,0,0,0,normal
1,2,0,401,81.718,2,0,0,1,0,2,jwt_bypass
1,2,0,429,37.199,5,0,0,1,0,6,rate_abuse
0,4,1,200,0.311,12,0,0,0,0,0,normal
0,2,0,200,40.015,7,0,0,0,0,0,normal
0,7,0,404,73.337,5,0,0,1,0,7,path_traversal
1,2,0,200,107.243,15,0,0,1,0,2,jwt_bypass
1,2,0,429,19.946,15,0,0,1,0,6,rate_abuse
0,4,0,200,126.31,4,0,0,0,0,0,normal
1,2,0,200,48.358,0,0,0,1,0,2,jwt_bypass
0,2,1,403,106.811,10,1,0,1,0,3,admin_access
1,3,1,400,140.296,19,0,0,1,0,0,normal
1,1,0,200,74.811,4,0,0,0,0,0,normal
1,3,1,200,225.36,9,0,0,0,0,0,normal
1,4,1,200,29.981,4,0,0,0,0,0,normal
0,2,1,200,24.299,10,0,0,0,0,0,normal
0,2,0,404,7.728,1,0,1,0,0,4,debug_access
0,3,1,200,83.743,1,0,0,0,0,0,normal
1,4,1,200,7.295,8,0,0,0,0,0,normal
2,4,1,400,588.75,12,0,0,1,0,0,normal
0,3,1,422,2.6,9,0,0,1,0,0,normal
0,3,1,200,347.068,2,0,0,0,1,1,bola
1,4,1,422,73.568,18,0,0,1,0,0,normal
0,2,1,422,298.364,6,0,0,1,0,0,normal
2,4,1,200,3.611,20,0,0,0,0,0,normal
1,2,0,429,22.991,10,0,0,1,0,6,rate_abuse
0,1,0,204,94.793,2,0,0,0,0,0,normal
0,3,1,200,416.575,12,0,0,0,0,0,normal
1,2,0,200,26.877,13,0,0,1,0,6,rate_abuse
2,4,1,200,21.896,14,0,0,0,0,0,normal
0,3,1,200,10.589,2,1,0,1,0,3,admin_access
1,2,1,201,120.822,15,0,0,0,0,0,normal
3,3,1,200,92.996,14,0,0,0,0,0,normal
1,2,0,403,91.43,1,0,0,1,0,2,jwt_bypass
0,3,1,200,40.417,4,0,0,0,1,1,bola
1,3,1,400,178.173,22,0,0,1,0,5,sql_injection
0,1,1,200,41.892,18,0,0,0,0,0,normal
0,3,0,204,111.793,20,0,0,0,0,0,normal
1,3,1,200,231.127,23,0,0,0,0,0,normal
0,3,0,403,14.926,4,1,0,1,0,3,admin_access
0,4,1,201,22.037,0,0,0,0,0,0,normal
0,1,0,204,190.002,0,0,0,0,0,0,normal
0,4,0,200,89.757,4,0,0,0,0,0,normal
0,3,1,200,3.533,14,0,0,0,0,0,normal
0,2,1,403,114.203,2,0,0,0,1,1,bola
0,3,1,403,252.655,10,0,0,0,1,1,bola
1,4,1,201,4.151,2,0,0,0,0,0,normal
0,4,1,200,106.488,16,0,0,0,0,0,normal
0,2,1,401,82.242,23,0,0,1,0,0,normal
2,3,1,422,29.151,10,0,0,1,0,0,normal
1,2,0,200,14.205,17,0,0,1,0,6,rate_abuse
0,4,0,400,183.577,2,0,0,1,0,7,path_traversal
0,2,1,401,74.859,20,1,0,1,0,3,admin_access
0,2,1,401,132.108,12,1,0,1,0,3,admin_access
2,1,1,200,8.345,14,0,0,0,0,0,normal
1,3,1,201,105.33,18,0,0,0,0,0,normal
1,2,1,201,38.881,23,0,0,0,0,0,normal
1,2,0,429,9.573,7,0,0,1,0,6,rate_abuse
0,5,1,400,39.864,7,0,0,1,0,7,path_traversal
1,2,0,429,13.514,3,0,0,1,0,6,rate_abuse
1,1,1,200,65.439,11,0,0,0,0,0,normal
0,4,0,404,67.829,11,0,0,1,0,7,path_traversal
0,3,1,401,56.005,21,1,0,1,0,3,admin_access
0,3,1,404,306.081,4,0,0,1,0,0,normal
0,2,0,200,106.467,11,0,1,0,0,4,debug_access
1,4,1,200,170.991,21,0,0,0,0,0,normal
0,2,1,200,19.794,9,0,0,0,0,0,normal
0,2,1,404,136.587,6,0,0,1,0,0,normal
0,1,1,200,22.653,16,0,0,0,0,0,normal
0,4,1,400,30.52,12,0,0,1,0,7,path_traversal
1,2,0,403,95.914,4,0,0,1,0,2,jwt_bypass
3,3,1,404,114.766,18,0,0,1,0,0,normal
0,2,1,200,41.381,2,0,0,0,0,0,normal
0,1,1,422,38.595,20,0,0,1,0,0,normal
0,2,0,200,9.753,0,0,0,0,0,0,normal
4,1,0,200,58.985,1,0,0,0,0,0,normal
1,2,0,401,20.398,14,0,0,1,0,6,rate_abuse
0,4,1,404,45.003,18,0,0,1,0,0,normal
1,4,0,422,61.55,8,0,0,1,0,0,normal
2,1,0,401,191.031,5,0,0,1,0,0,normal
0,3,0,400,40.418,20,0,0,1,0,0,normal
0,2,0,200,89.526,19,0,0,0,0,0,normal
1,1,0,200,307.887,5,0,0,1,0,5,sql_injection
0,3,0,200,58.47,23,0,0,0,0,0,normal
0,1,1,200,9.591,1,0,0,0,0,0,normal
1,4,0,200,135.852,6,0,0,0,0,0,normal
1,3,1,204,189.599,11,0,0,0,0,0,normal
1,2,0,429,35.303,20,0,0,1,0,6,rate_abuse
2,1,1,200,5.352,20,0,0,0,0,0,normal
0,2,1,422,103.97,14,0,0,1,0,0,normal
1,2,0,401,23.579,17,0,0,1,0,2,jwt_bypass
0,3,0,400,78.893,15,0,0,1,0,5,sql_injection
1,2,0,200,8.256,12,0,0,1,0,6,rate_abuse
1,1,1,200,19.431,2,0,0,0,0,0,normal
1,1,1,200,51.474,21,0,0,0,0,0,normal
0,2,1,200,50.188,3,0,0,0,0,0,normal
0,1,0,200,121.752,20,0,0,0,0,0,normal
1,2,0,429,18.305,23,0,0,1,0,6,rate_abuse
1,2,1,200,24.656,21,0,0,0,0,0,normal
1,2,0,429,38.95,0,0,0,1,0,6,rate_abuse
1,1,1,201,169.62,12,0,0,0,0,0,normal
0,2,0,200,45.747,4,0,1,0,0,4,debug_access
0,4,1,200,5.228,14,0,0,0,0,0,normal
0,2,1,201,21.281,1,0,0,0,0,0,normal
0,1,0,404,53.634,10,0,0,1,0,0,normal
1,3,0,200,4.678,8,0,0,0,0,0,normal
0,1,1,200,0.517,22,0,0,0,0,0,normal
0,1,1,200,31.83,8,0,0,0,0,0,normal
3,4,0,200,0.685,9,0,0,0,0,0,normal
1,2,1,400,165.584,22,0,0,1,0,0,normal
1,4,1,401,165.81,3,0,0,1,0,0,normal
0,2,0,200,143.77,19,0,1,0,0,4,debug_access
0,2,1,403,235.286,12,1,0,1,0,3,admin_access
1,4,1,200,62.992,4,0,0,0,0,0,normal
1,1,1,200,63.106,19,0,0,0,0,0,normal
3,2,1,404,323.427,3,0,0,1,0,0,normal
0,1,1,200,48.937,19,0,0,0,0,0,normal
2,4,1,200,5.255,5,0,0,0,0,0,normal
2,3,1,200,28.948,2,0,0,0,0,0,normal
0,1,0,400,76.712,1,0,0,1,0,5,sql_injection
1,1,1,200,29.671,15,0,0,0,0,0,normal
1,2,0,429,7.067,2,0,0,1,0,6,rate_abuse
2,3,1,200,0.44,5,0,0,0,0,0,normal
0,3,1,200,141.142,8,0,0,0,0,0,normal
0,3,0,404,65.648,23,0,0,1,0,0,normal
0,2,0,401,17.529,14,0,0,1,0,0,normal
1,2,0,429,35.47,6,0,0,1,0,6,rate_abuse
1,2,0,401,92.179,17,0,0,1,0,2,jwt_bypass
1,1,1,201,29.219,13,0,0,0,0,0,normal
0,3,0,201,41.139,3,0,0,0,0,0,normal
1,1,1,200,109.047,16,0,0,0,0,0,normal
0,4,1,200,36.235,15,0,0,0,0,0,normal
0,3,1,204,36.034,17,0,0,0,0,0,normal
1,2,0,429,24.916,11,0,0,1,0,6,rate_abuse
0,2,0,400,88.83,13,0,0,1,0,0,normal
0,2,1,401,253.35,20,1,0,1,0,3,admin_access
0,1,1,200,29.866,12,0,0,0,0,0,normal
1,2,1,404,44.121,10,0,0,1,0,0,normal
0,1,1,200,139.134,17,0,0,1,0,5,sql_injection
0,2,1,400,0.154,23,0,0,1,0,5,sql_injection
2,4,1,200,157.699,16,0,0,0,0,0,normal
0,2,0,200,77.971,0,0,0,0,0,0,normal
0,2,0,200,175.955,13,0,1,0,0,4,debug_access
0,2,0,200,537.127,3,0,0,0,0,0,normal
1,2,0,200,26.551,7,0,0,1,0,6,rate_abuse
0,1,1,200,101.945,10,0,0,0,0,0,normal
0,5,1,404,88.621,21,0,0,1,0,7,path_traversal
0,7,0,400,122.222,22,0,0,1,0,7,path_traversal
3,1,0,200,57.09,10,0,0,0,0,0,normal
0,2,1,200,7.813,1,0,0,0,1,1,bola
0,5,1,400,58.339,7,0,0,1,0,7,path_traversal
0,1,0,400,3.594,16,0,0,1,0,5,sql_injection
1,2,0,400,227.264,13,0,0,1,0,5,sql_injection
0,1,1,400,211.997,13,0,0,1,0,0,normal
1,2,0,401,35.659,7,0,0,1,0,6,rate_abuse
0,3,1,200,5.735,6,0,0,0,0,0,normal
1,3,0,400,55.449,2,0,0,1,0,5,sql_injection
1,1,1,201,1.844,20,0,0,0,0,0,normal
1,2,0,200,29.545,2,0,0,1,0,6,rate_abuse
0,3,1,200,116.478,23,0,0,0,0,0,normal
3,4,1,201,33.981,5,0,0,0,0,0,normal
1,2,0,401,24.789,12,0,0,1,0,2,jwt_bypass
0,3,1,404,27.008,17,0,0,1,0,0,normal
0,3,1,200,2.214,23,0,0,0,0,0,normal
0,2,1,403,103.726,4,0,0,0,1,1,bola
0,4,1,200,13.336,10,0,0,0,0,0,normal
1,2,0,429,7.326,21,0,0,1,0,6,rate_abuse
1,2,0,500,59.491,12,0,0,1,0,5,sql_injection
0,6,0,404,145.45,2,0,0,1,0,7,path_traversal
0,2,0,401,130.966,6,1,0,1,0,3,admin_access
1,3,0,500,121.785,13,0,0,1,0,5,sql_injection
1,2,0,401,5.774,5,0,0,1,0,6,rate_abuse
2,2,1,200,111.468,9,0,0,0,0,0,normal
1,1,1,200,41.328,20,0,0,0,0,0,normal
0,6,0,400,201.478,4,0,0,1,0,7,path_traversal
0,1,1,200,39.426,9,0,0,0,0,0,normal
2,2,1,401,111.589,3,0,0,1,0,0,normal
0,3,0,201,82.852,19,0,0,0,0,0,normal
1,2,0,429,11.289,15,0,0,1,0,6,rate_abuse
0,1,0,500,21.082,3,0,0,1,0,5,sql_injection
0,3,0,401,95.803,8,1,0,1,0,3,admin_access
0,4,1,200,322.744,20,0,0,0,0,0,normal
2,1,1,200,22.816,14,0,0,0,0,0,normal
0,2,0,404,97.6,17,0,1,0,0,4,debug_access
1,1,1,200,38.1,13,0,0,0,0,0,normal
1,2,0,401,11.799,12,0,0,1,0,6,rate_abuse
0,4,1,400,26.775,9,0,0,1,0,7,path_traversal
1,2,0,401,58.274,0,0,0,1,0,2,jwt_bypass
1,4,1,422,75.077,23,0,0,1,0,0,normal
0,4,1,200,97.535,15,0,0,0,0,0,normal
0,2,1,200,20.092,3,0,0,0,0,0,normal
0,4,1,422,142.578,13,0,0,1,0,0,normal
1,2,0,200,17.246,13,0,0,1,0,6,rate_abuse
2,2,1,201,43.607,6,0,0,0,0,0,normal
0,2,1,200,57.33,21,1,0,1,0,3,admin_access
1,4,1,200,101.142,22,0,0,0,0,0,normal
0,3,0,200,109.045,7,0,0,1,0,5,sql_injection
1,1,1,200,44.123,15,0,0,0,0,0,normal
0,2,0,200,192.508,16,0,1,0,0,4,debug_access
0,8,0,400,26.609,9,0,0,1,0,7,path_traversal
0,3,1,400,88.451,22,0,0,1,0,0,normal
0,3,1,200,38.371,15,0,0,0,1,1,bola
1,2,0,401,21.345,23,0,0,1,0,6,rate_abuse
1,2,0,200,18.839,0,0,0,1,0,6,rate_abuse
0,2,0,200,50.689,10,0,0,1,0,5,sql_injection
4,1,1,201,59.182,20,0,0,0,0,0,normal
0,1,1,404,218.079,13,0,0,1,0,0,normal
0,1,1,200,1.179,20,0,0,0,0,0,normal
0,3,1,200,246.027,15,0,0,0,0,0,normal
0,4,0,404,98.615,7,0,0,1,0,7,path_traversal
0,3,1,200,266.356,16,0,0,0,0,0,normal
0,2,0,404,14.124,10,0,1,0,0,4,debug_access
1,2,0,401,28.76,21,0,0,1,0,2,jwt_bypass
0,1,1,200,24.372,16,0,0,0,0,0,normal
1,2,1,200,61.248,19,0,0,0,0,0,normal
1,2,0,401,95.122,17,0,0,1,0,2,jwt_bypass
2,4,1,201,14.916,9,0,0,0,0,0,normal
0,2,1,403,28.601,22,0,0,0,1,1,bola
0,3,1,200,71.238,6,0,0,0,0,0,normal
0,2,1,403,56.539,15,0,0,0,1,1,bola
0,2,0,401,33.361,21,1,0,1,0,3,admin_access
0,4,0,200,179.878,1,0,0,0,0,0,normal
0,2,1,200,21.254,14,0,0,0,0,0,normal
0,1,0,204,65.095,20,0,0,0,0,0,normal
1,3,1,200,59.856,12,0,0,0,0,0,normal
1,2,0,429,10.419,7,0,0,1,0,6,rate_abuse
1,2,0,403,107.513,15,0,0,1,0,2,jwt_bypass
0,4,1,200,54.57,2,0,0,0,0,0,normal
0,3,1,200,110.333,1,0,0,0,0,0,normal
0,4,1,201,133.102,4,0,0,0,0,0,normal
1,1,0,200,62.147,9,0,0,0,0,0,normal
0,1,1,200,185.956,4,0,0,0,0,0,normal
0,3,0,200,125.095,16,0,0,0,0,0,normal
0,4,1,200,47.511,1,0,0,0,0,0,normal
1,1,1,200,155.868,9,0,0,0,0,0,normal
0,2,1,200,29.441,5,0,0,0,1,1,bola
1,3,1,200,53.789,13,0,0,0,0,0,normal
0,8,1,200,67.929,21,0,0,1,0,7,path_traversal
1,2,0,401,96.67,21,0,0,1,0,2,jwt_bypass
1,2,0,200,20.775,4,0,0,1,0,2,jwt_bypass
0,1,0,200,116.279,17,0,0,0,0,0,normal
0,3,1,200,141.897,21,0,0,0,1,1,bola
0,3,1,403,17.552,8,1,0,1,0,3,admin_access
0,2,1,403,35.314,0,0,0,0,1,1,bola
0,3,0,200,188.774,14,0,0,0,0,0,normal
0,1,1,200,24.449,13,0,0,0,0,0,normal
0,1,0,200,92.346,10,0,0,0,0,0,normal
0,2,1,200,44.21,8,0,0,0,0,0,normal
0,2,1,403,39.149,9,1,0,1,0,3,admin_access
0,2,0,200,36.718,18,0,0,0,0,0,normal
1,2,0,429,22.107,14,0,0,1,0,6,rate_abuse
1,1,1,200,58.58,16,0,0,0,0,0,normal
0,1,0,200,245.638,7,0,0,0,0,0,normal
0,4,1,200,168.397,1,0,0,0,0,0,normal
1,2,0,429,16.598,7,0,0,1,0,6,rate_abuse
0,4,1,200,22.403,1,0,0,0,0,0,normal
0,3,1,200,6.738,4,0,0,0,0,0,normal
1,2,0,401,31.46,10,0,0,1,0,6,rate_abuse
0,3,0,200,55.007,6,0,0,0,0,0,normal
1,4,1,200,3.329,21,0,0,0,0,0,normal
1,2,0,403,21.476,4,0,0,1,0,2,jwt_bypass
0,7,1,200,278.184,8,0,0,1,0,7,path_traversal
1,1,1,400,109.238,9,0,0,1,0,5,sql_injection
1,4,1,200,551.877,5,0,0,0,0,0,normal
2,4,1,400,47.609,5,0,0,1,0,0,normal
0,2,0,200,16.137,20,0,1,0,0,4,debug_access
0,2,1,200,88.305,21,0,0,0,0,0,normal
0,3,1,200,78.426,22,0,0,0,0,0,normal
2,1,0,201,109.23,17,0,0,0,0,0,normal
1,2,0,200,84.798,23,0,0,0,0,0,normal
1,2,0,429,16.396,23,0,0,1,0,6,rate_abuse
1,2,1,404,4.863,2,0,0,1,0,0,normal
1,2,0,401,81.401,20,0,0,1,0,2,jwt_bypass
0,3,0,200,2.178,11,0,0,0,0,0,normal
1,2,0,401,5.957,21,0,0,1,0,6,rate_abuse
0,4,1,200,19.032,17,0,0,0,0,0,normal
2,3,1,401,13.084,2,0,0,1,0,0,normal
0,4,1,200,85.1,11,0,0,0,0,0,normal
1,2,0,200,108.565,23,0,0,1,0,2,jwt_bypass
0,4,1,200,2.31,1,0,0,0,0,0,normal
1,3,0,400,36.411,15,0,0,1,0,5,sql_injection
0,1,1,400,3.2,14,0,0,1,0,0,normal
0,4,0,404,23.555,11,0,0,1,0,7,path_traversal
1,4,1,200,82.317,1,0,0,0,0,0,normal
1,2,0,401,66.843,23,0,0,1,0,2,jwt_bypass
0,1,1,400,110.843,22,0,0,1,0,0,normal
0,3,0,403,134.698,14,1,0,1,0,3,admin_access
3,2,1,400,9.577,12,0,0,1,0,0,normal
0,4,1,201,11.473,18,0,0,0,0,0,normal
0,2,1,200,6.833,5,0,0,0,0,0,normal
3,4,1,200,58.199,16,0,0,0,0,0,normal
0,2,0,404,9.477,18,0,0,1,0,0,normal
0,3,0,200,59.206,0,0,0,0,0,0,normal
0,2,1,200,35.721,16,0,0,0,1,1,bola
0,2,1,200,56.655,14,0,0,0,0,0,normal
3,4,0,200,20.962,10,0,0,0,0,0,normal
0,3,1,200,0.724,3,0,0,0,0,0,normal
3,1,1,201,57.567,0,0,0,0,0,0,normal
0,3,0,404,19.103,9,0,0,1,0,0,normal
0,2,1,403,19.593,0,0,0,0,1,1,bola
3,4,1,204,76.917,6,0,0,0,0,0,normal
0,3,0,200,64.711,13,0,0,0,0,0,normal
1,1,1,200,5.947,12,0,0,0,0,0,normal
0,3,1,200,4.236,8,0,0,0,0,0,normal
4,1,1,200,40.828,8,0,0,0,0,0,normal
0,3,1,200,76.45,17,0,0,0,0,0,normal
0,3,0,200,130.462,11,0,0,0,0,0,normal
0,2,0,404,159.031,15,0,1,0,0,4,debug_access
1,3,1,400,227.961,12,0,0,1,0,0,normal
0,1,0,200,28.926,10,0,0,0,0,0,normal
1,1,0,200,6.35,15,0,0,0,0,0,normal
0,1,0,200,78.493,3,0,0,0,0,0,normal
1,1,1,422,158.269,13,0,0,1,0,0,normal
0,1,1,200,161.749,10,0,0,0,0,0,normal
1,2,0,200,22.977,10,0,0,1,0,2,jwt_bypass
1,2,0,403,14.51,17,0,0,1,0,2,jwt_bypass
0,5,0,404,16.006,6,0,0,1,0,7,path_traversal
1,2,0,401,85.966,7,0,0,1,0,2,jwt_bypass
0,5,1,200,141.532,6,0,0,1,0,7,path_traversal
1,1,1,200,9.66,8,0,0,0,0,0,normal
0,2,0,200,3.125,5,0,1,0,0,4,debug_access
0,2,0,404,13.29,7,0,1,0,0,4,debug_access
1,2,0,200,17.018,7,0,0,1,0,6,rate_abuse
0,6,1,404,116.096,22,0,0,1,0,7,path_traversal
2,3,0,200,82.154,19,0,0,0,0,0,normal
1,2,0,429,32.811,22,0,0,1,0,6,rate_abuse
0,3,1,400,140.955,4,0,0,1,0,0,normal
1,3,1,400,30.425,22,0,0,1,0,5,sql_injection
3,4,0,204,68.261,19,0,0,0,0,0,normal
0,3,0,200,39.625,4,1,0,1,0,3,admin_access
0,3,0,401,72.094,10,1,0,1,0,3,admin_access
0,2,0,200,43.871,17,0,0,0,0,0,normal
0,6,0,404,145.637,13,0,0,1,0,7,path_traversal
0,6,1,400,80.684,10,0,0,1,0,7,path_traversal
2,2,0,200,50.533,4,0,0,0,0,0,normal
3,3,0,204,22.745,21,0,0,0,0,0,normal
0,3,1,200,29.42,12,0,0,0,1,1,bola
0,3,1,403,9.254,16,0,0,0,1,1,bola
0,3,1,200,17.327,2,1,0,1,0,3,admin_access
3,4,0,200,8.879,23,0,0,0,0,0,normal
0,4,1,204,132.646,9,0,0,0,0,0,normal
0,5,1,400,58.631,14,0,0,1,0,7,path_traversal
0,2,1,200,194.103,8,0,0,0,1,1,bola
0,2,1,401,15.183,23,1,0,1,0,3,admin_access
0,4,0,200,27.701,23,0,0,0,0,0,normal
1,1,0,201,402.357,13,0,0,0,0,0,normal
1,2,1,200,145.321,1,0,0,0,0,0,normal
1,2,0,200,15.852,12,0,0,1,0,6,rate_abuse
1,4,1,201,7.129,4,0,0,0,0,0,normal
0,4,1,200,43.197,1,0,0,0,0,0,normal
2,1,1,200,202.921,21,0,0,0,0,0,normal
1,2,0,200,89.149,7,0,0,1,0,2,jwt_bypass
1,2,0,401,34.022,14,0,0,1,0,6,rate_abuse
0,4,1,200,152.215,13,0,0,0,0,0,normal
0,2,0,404,34.105,4,0,1,0,0,4,debug_access
1,2,0,403,42.911,7,0,0,1,0,2,jwt_bypass
1,1,1,400,211.564,7,0,0,1,0,5,sql_injection
1,2,0,401,21.019,3,0,0,1,0,6,rate_abuse
1,3,1,404,176.763,18,0,0,1,0,0,normal
4,2,0,200,18.493,21,0,0,0,0,0,normal
0,3,1,200,389.704,4,0,0,0,1,1,bola
0,3,0,403,110.694,18,1,0,1,0,3,admin_access
0,3,1,422,13.291,21,0,0,1,0,0,normal
1,2,0,429,15.47,2,0,0,1,0,6,rate_abuse
1,2,0,401,112.216,23,0,0,1,0,2,jwt_bypass
0,3,1,400,79.464,3,0,0,1,0,5,sql_injection
2,3,1,200,136.618,12,0,0,0,0,0,normal
0,4,1,404,200.923,22,0,0,1,0,0,normal
1,3,1,500,293.678,7,0,0,1,0,5,sql_injection
0,1,0,200,7.48,10,0,0,0,0,0,normal
0,1,0,204,93.756,2,0,0,0,0,0,normal
1,4,1,401,40.857,5,0,0,1,0,0,normal
1,2,0,200,57.583,16,0,0,1,0,2,jwt_bypass
0,4,0,200,107.762,17,0,0,0,0,0,normal
0,2,1,200,15.331,12,0,0,0,1,1,bola
0,3,0,401,60.213,15,1,0,1,0,3,admin_access
0,4,1,200,128.095,8,0,0,0,0,0,normal
2,4,1,200,61.593,16,0,0,0,0,0,normal
0,2,1,200,40.14,19,0,0,0,0,0,normal
0,3,1,401,326.008,4,1,0,1,0,3,admin_access
0,2,1,403,204.613,19,0,0,0,1,1,bola
3,1,0,200,45.354,23,0,0,0,0,0,normal
1,2,0,401,26.763,0,0,0,1,0,6,rate_abuse
0,2,1,401,422.61,13,1,0,1,0,3,admin_access
0,3,0,403,33.085,7,1,0,1,0,3,admin_access
0,2,1,403,51.105,23,0,0,0,1,1,bola
1,2,0,200,115.216,20,0,0,1,0,2,jwt_bypass
0,3,1,200,9.696,20,0,0,0,1,1,bola
0,3,0,200,1.342,8,0,0,0,0,0,normal
1,4,0,200,184.418,5,0,0,0,0,0,normal
3,3,0,200,14.785,2,0,0,0,0,0,normal
0,3,1,400,39.782,8,0,0,1,0,5,sql_injection
1,4,0,200,140.822,0,0,0,0,0,0,normal
0,1,1,200,37.875,1,0,0,0,0,0,normal
0,3,1,422,497.102,13,0,0,1,0,0,normal
0,3,1,401,103.537,16,1,0,1,0,3,admin_access
0,2,1,200,153.478,18,0,0,0,1,1,bola
0,2,1,400,317.386,1,0,0,1,0,0,normal
0,3,1,401,13.989,0,0,0,1,0,0,normal
1,4,1,200,92.322,20,0,0,0,0,0,normal
0,3,1,422,242.835,9,0,0,1,0,0,normal
1,2,0,200,77.205,17,0,0,1,0,2,jwt_bypass
1,2,0,401,44.246,4,0,0,1,0,2,jwt_bypass
1,1,1,200,86.73,3,0,0,0,0,0,normal
0,4,1,204,164.13,14,0,0,0,0,0,normal
0,2,0,401,10.293,17,1,0,1,0,3,admin_access
1,2,1,200,102.259,0,0,0,0,0,0,normal
1,3,1,200,32.47,5,0,0,0,0,0,normal
1,4,0,200,39.27,20,0,0,0,0,0,normal
0,3,1,403,17.493,4,1,0,1,0,3,admin_access
0,3,1,200,54.033,16,0,0,0,0,0,normal
1,2,0,403,101.041,6,0,0,1,0,2,jwt_bypass
1,2,1,400,5.284,2,0,0,1,0,5,sql_injection
0,3,1,200,0.017,7,0,0,0,1,1,bola
1,3,1,200,8.217,18,0,0,0,0,0,normal
1,3,1,400,2.45,10,0,0,1,0,5,sql_injection
1,2,1,200,61.542,6,0,0,0,0,0,normal
0,3,1,403,30.223,8,0,0,0,1,1,bola
0,1,1,200,161.364,7,0,0,0,0,0,normal
0,3,1,200,99.552,14,0,0,0,0,0,normal
0,8,1,404,115.67,8,0,0,1,0,7,path_traversal
1,2,0,401,30.776,21,0,0,1,0,6,rate_abuse
0,1,1,401,141.67,15,0,0,1,0,0,normal
1,4,1,200,108.304,11,0,0,0,0,0,normal
0,3,0,400,39.798,6,0,0,1,0,0,normal
0,1,1,200,54.695,1,0,0,0,0,0,normal
3,1,1,200,197.168,22,0,0,0,0,0,normal
0,1,1,401,84.715,14,0,0,1,0,0,normal
0,4,1,200,91.808,23,0,0,0,0,0,normal
4,3,1,200,146.095,7,0,0,0,0,0,normal
1,2,1,400,55.696,9,0,0,1,0,5,sql_injection
0,3,1,200,28.861,22,1,0,1,0,3,admin_access
0,4,1,200,110.496,1,0,0,0,0,0,normal
1,2,0,429,15.377,18,0,0,1,0,6,rate_abuse
1,2,1,200,0.426,20,0,0,1,0,5,sql_injection
0,2,0,200,138.616,15,0,0,0,0,0,normal
0,2,1,403,120.118,16,0,0,0,1,1,bola
0,2,1,200,68.678,22,0,0,0,0,0,normal
0,3,0,200,23.88,9,0,0,1,0,5,sql_injection
0,3,1,403,116.757,13,1,0,1,0,3,admin_access
0,3,1,200,45.817,19,0,0,0,0,0,normal
1,2,0,401,29.958,14,0,0,1,0,6,rate_abuse
1,2,0,200,25.625,17,0,0,1,0,2,jwt_bypass
0,4,1,200,15.821,7,0,0,0,0,0,normal
0,3,0,200,109.893,20,0,0,0,0,0,normal
0,2,0,200,154.521,2,1,0,1,0,3,admin_access
2,1,0,200,24.486,23,0,0,0,0,0,normal
1,2,0,403,49.596,22,0,0,1,0,2,jwt_bypass
0,4,1,404,19.858,9,0,0,1,0,0,normal
1,1,0,204,43.371,5,0,0,0,0,0,normal
0,2,1,200,90.182,1,0,0,0,0,0,normal
0,3,1,200,31.602,14,0,0,0,1,1,bola
0,2,1,200,25.981,10,0,0,1,0,5,sql_injection
0,1,1,401,18.972,7,0,0,1,0,0,normal
1,1,1,204,99.68,14,0,0,0,0,0,normal
0,2,1,403,56.279,13,0,0,0,1,1,bola
1,2,0,200,11.586,4,0,0,1,0,6,rate_abuse
0,3,1,401,59.235,19,1,0,1,0,3,admin_access
2,1,0,200,97.316,14,0,0,0,0,0,normal
0,3,1,200,87.556,0,0,0,0,1,1,bola
0,2,1,400,11.036,10,0,0,1,0,0,normal
0,2,0,404,24.838,21,0,1,0,0,4,debug_access
1,2,1,200,78.643,8,0,0,0,0,0,normal
0,3,1,200,67.661,14,0,0,0,1,1,bola
0,5,1,404,166.106,10,0,0,1,0,7,path_traversal
1,2,0,401,7.687,20,0,0,1,0,6,rate_abuse
0,2,1,401,184.057,6,0,0,1,0,0,normal
0,4,1,200,57.751,3,0,0,0,0,0,normal
0,2,1,403,124.506,21,0,0,0,1,1,bola
0,3,1,200,57.917,12,0,0,0,0,0,normal
3,2,1,200,24.307,10,0,0,0,0,0,normal
0,3,0,200,23.516,16,0,0,1,0,5,sql_injection
0,2,1,403,155.7,8,0,0,0,1,1,bola
0,1,0,200,68.385,17,0,0,0,0,0,normal
0,8,0,404,192.114,22,0,0,1,0,7,path_traversal
0,4,1,401,42.171,1,0,0,1,0,0,normal
2,2,0,200,52.527,8,0,0,0,0,0,normal
2,1,1,422,72.808,16,0,0,1,0,0,normal
0,2,1,200,97.158,15,0,0,0,0,0,normal
0,4,1,200,131.566,21,0,0,0,0,0,normal
0,2,0,400,14.483,17,0,0,1,0,0,normal
3,1,0,200,81.62,11,0,0,0,0,0,normal
0,1,1,200,29.114,22,0,0,0,0,0,normal
1,2,1,200,137.417,11,0,0,0,0,0,normal
1,1,1,204,41.966,5,0,0,0,0,0,normal
2,2,1,200,117.622,19,0,0,0,0,0,normal
0,3,1,403,33.201,5,0,0,0,1,1,bola
0,3,0,200,12.426,23,0,0,0,0,0,normal
1,2,0,401,31.168,5,0,0,1,0,6,rate_abuse
0,4,1,200,2.585,7,0,0,0,0,0,normal
